Date,BTC,IXIC
2021-02-12,47548.59,13979.21
2021-02-13,47122.31,13979.21
2021-02-14,48746.38,13979.21
2021-02-15,47515.80,13979.21
2021-02-16,48997.83,14152.21
2021-02-17,51000.38,13911.65
2021-02-18,51850.69,13814.67
2021-02-19,53880.03,13929.20
2021-02-20,56335.45,13929.20
2021-02-21,57157.68,13929.20
2021-02-22,53588.44,13714.20
2021-02-23,48392.84,13262.61
2021-02-24,49869.77,13400.25
2021-02-25,49832.13,13512.64
2021-02-26,46464.81,13232.90
2021-02-27,46952.92,13232.90
2021-02-28,44551.56,13232.90
2021-03-01,47992.14,13406.16
2021-03-02,48588.25,13599.45
2021-03-03,50862.22,13336.25
2021-03-04,49267.17,12953.99
2021-03-05,47653.45,12860.04
2021-03-06,48292.47,12860.04
2021-03-07,50422.49,12860.04
2021-03-08,50856.70,12904.26
2021-03-09,53979.59,12923.07
2021-03-10,55654.48,13234.73
2021-03-11,56338.63,13273.31
2021-03-12,56711.97,13222.81
2021-03-13,59670.23,13222.81
2021-03-14,60429.06,13222.81
2021-03-15,57136.69,13323.47
2021-03-16,55052.32,13523.17
2021-03-17,56333.14,13336.91
2021-03-18,58585.51,13349.20
2021-03-19,58307.12,13119.90
2021-03-20,58820.34,13119.90
2021-03-21,57207.46,13119.90
2021-03-22,55988.58,13278.78
2021-03-23,54625.07,13381.43
2021-03-24,54908.15,13289.24
2021-03-25,51889.75,12844.58
2021-03-26,53323.27,12996.03
2021-03-27,55313.35,12996.03
2021-03-28,55687.49,12996.03
2021-03-29,57262.53,13103.97
2021-03-30,58473.48,13008.80
2021-03-31,58640.43,13122.57
2021-04-01,58825.74,13414.32
2021-04-02,59377.60,13414.32
2021-04-03,58585.83,13414.32
2021-04-04,57572.41,13414.32
2021-04-05,58289.23,13594.90
2021-04-06,58307.31,13681.67
2021-04-07,56684.07,13675.30
2021-04-08,57274.72,13796.89
2021-04-09,58229.33,13787.02
2021-04-10,60036.76,13787.02
2021-04-11,59796.71,13787.02
2021-04-12,60169.26,13854.44
2021-04-13,62142.81,13902.45
2021-04-14,63314.69,14004.08
2021-04-15,62948.87,13983.23
2021-04-16,61477.76,14059.11
2021-04-17,61112.41,14059.11
2021-04-18,55574.41,14059.11
2021-04-19,56302.04,13984.58
2021-04-20,55497.04,13894.46
2021-04-21,55375.70,13745.77
2021-04-22,53356.50,13952.57
2021-04-23,49609.13,13861.37
2021-04-24,49959.47,13861.37
2021-04-25,49230.66,13861.37
2021-04-26,52949.50,14052.38
2021-04-27,54649.87,14170.91
2021-04-28,54821.34,14082.78
2021-04-29,53646.47,14204.51
2021-04-30,55629.21,13970.73
2021-05-01,57825.14,13970.73
2021-05-02,56788.02,13970.73
2021-05-03,57906.40,14031.77
2021-05-04,55147.83,13774.51
2021-05-05,56177.76,13731.13
2021-05-06,56806.01,13557.83
2021-05-07,57025.37,13723.09
2021-05-08,58664.79,13723.09
2021-05-09,57902.33,13723.09
2021-05-10,56969.79,13687.59
2021-05-11,55819.67,13115.85
2021-05-12,54437.52,13215.49
2021-05-13,49480.43,13150.94
2021-05-14,50300.27,13255.65
2021-05-15,48401.94,13255.65
2021-05-16,46535.45,13255.65
2021-05-17,44036.21,13368.80
2021-05-18,44046.38,13416.90
2021-05-19,37986.05,13078.19
2021-05-20,39839.63,13356.63
2021-05-21,38267.83,13616.19
2021-05-22,37329.25,13616.19
2021-05-23,34153.54,13616.19
2021-05-24,37324.94,13557.21
2021-05-25,38020.92,13721.54
2021-05-26,39324.42,13693.94
2021-05-27,38970.97,13742.59
2021-05-28,36376.88,13792.05
2021-05-29,35179.26,13792.05
2021-05-30,35432.22,13792.05
2021-05-31,36258.82,13792.05
2021-06-01,36583.28,13829.06
2021-06-02,37362.63,13743.24
2021-06-03,38611.21,13655.75
2021-06-04,36938.37,13697.25
2021-06-05,36347.50,13697.25
2021-06-06,35913.68,13697.25
2021-06-07,35566.34,13802.82
2021-06-08,32661.43,13946.32
2021-06-09,35174.95,13980.23
2021-06-10,37115.79,13933.88
2021-06-11,37033.18,14030.85
2021-06-12,35658.71,14030.85
2021-06-13,36982.20,14030.85
2021-06-14,39841.58,14083.47
2021-06-15,40225.92,14166.64
2021-06-16,39266.92,14085.55
2021-06-17,38449.36,13999.13
2021-06-18,36802.30,14096.93
2021-06-19,35743.75,14096.93
2021-06-20,34810.39,14096.93
2021-06-21,32782.63,14047.42
2021-06-22,31213.95,14138.29
2021-06-23,33784.08,14263.38
2021-06-24,33741.44,14357.27
2021-06-25,33085.77,14400.81
2021-06-26,31273.83,14400.81
2021-06-27,33188.65,14400.81
2021-06-28,34518.25,14417.81
2021-06-29,35623.02,14509.19
2021-06-30,34888.67,14509.85
2021-07-01,33590.30,14493.69
2021-07-02,33307.91,14582.98
2021-07-03,34397.92,14582.98
2021-07-04,35406.96,14582.98
2021-07-05,34072.53,14582.98
2021-07-06,34265.57,14661.55
2021-07-07,34556.12,14753.41
2021-07-08,32831.92,14409.20
2021-07-09,33138.24,14578.43
2021-07-10,33689.72,14578.43
2021-07-11,33873.69,14578.43
2021-07-12,33612.70,14743.86
2021-07-13,32803.65,14715.13
2021-07-14,32450.39,14780.90
2021-07-15,31919.61,14635.78
2021-07-16,31721.62,14597.51
2021-07-17,31598.78,14597.51
2021-07-18,31782.50,14597.51
2021-07-19,31082.89,14235.98
2021-07-20,29793.10,14330.46
2021-07-21,31368.09,14508.75
2021-07-22,32150.06,14652.72
2021-07-23,32576.54,14753.06
2021-07-24,33872.72,14753.06
2021-07-25,34421.24,14753.06
2021-07-26,38351.43,14821.03
2021-07-27,37637.42,14807.95
2021-07-28,39891.82,14715.66
2021-07-29,39914.63,14771.17
2021-07-30,39869.68,14615.85
2021-07-31,41691.50,14615.85
2021-08-01,41117.97,14615.85
2021-08-02,39542.99,14758.60
2021-08-03,38308.40,14713.99
2021-08-04,38463.65,14747.21
2021-08-05,39704.72,14794.08
2021-08-06,41581.22,14864.22
2021-08-07,43630.24,14864.22
2021-08-08,44445.82,14864.22
2021-08-09,45248.64,14855.76
2021-08-10,45638.33,14887.75
2021-08-11,46203.62,14834.38
2021-08-12,44851.61,14751.36
2021-08-13,46537.00,14825.07
2021-08-14,46951.61,14825.07
2021-08-15,46344.31,14825.07
2021-08-16,46923.46,14771.53
2021-08-17,45848.19,14670.56
2021-08-18,45185.10,14636.24
2021-08-19,45504.67,14423.16
2021-08-20,47980.73,14571.53
2021-08-21,49012.41,14571.53
2021-08-22,48821.30,14571.53
2021-08-23,49929.87,14776.98
2021-08-24,48712.46,14978.14
2021-08-25,48182.17,15039.03
2021-08-26,47200.54,15025.17
2021-08-27,47522.91,14969.77
2021-08-28,48885.63,14969.77
2021-08-29,48648.10,14969.77
2021-08-30,47956.10,15165.94
2021-08-31,47316.69,15262.88
2021-09-01,47785.77,15308.98
2021-09-02,49719.05,15358.47
2021-09-03,50052.47,15313.41
2021-09-04,49986.93,15313.41
2021-09-05,50601.34,15313.41
2021-09-06,51760.77,15313.41
2021-09-07,48217.37,15375.98
2021-09-08,46141.50,15360.35
2021-09-09,46504.55,15296.06
2021-09-10,45718.23,15332.92
2021-09-11,45372.58,15332.92
2021-09-12,45708.29,15332.92
2021-09-13,44727.96,15211.43
2021-09-14,46286.64,15168.45
2021-09-15,47657.57,15071.34
2021-09-16,47818.86,15120.09
2021-09-17,47457.32,15163.36
2021-09-18,48297.20,15163.36
2021-09-19,47596.60,15163.36
2021-09-20,44355.20,14758.14
2021-09-21,42082.64,14803.36
2021-09-22,42662.65,14800.59
2021-09-23,44179.57,14960.00
2021-09-24,42572.97,14961.61
2021-09-25,42497.05,14961.61
2021-09-26,42700.28,14961.61
2021-09-27,43283.37,14954.18
2021-09-28,41835.89,14787.21
2021-09-29,41734.04,14614.88
2021-09-30,43287.28,14582.60
2021-10-01,46635.54,14494.93
2021-10-02,47880.95,14494.93
2021-10-03,48191.67,14494.93
2021-10-04,48307.26,14493.12
2021-10-05,50403.00,14312.86
2021-10-06,53474.71,14289.45
2021-10-07,54266.46,14631.80
2021-10-08,54709.97,14694.72
2021-10-09,54870.42,14694.72
2021-10-10,55119.02,14694.72
2021-10-11,56802.29,14540.08
2021-10-12,56336.14,14539.09
2021-10-13,55790.41,14537.17
2021-10-14,57622.62,14717.50
2021-10-15,60134.42,14891.24
2021-10-16,61253.01,14891.24
2021-10-17,60684.68,14891.24
2021-10-18,61674.89,14839.74
2021-10-19,63168.10,15073.13
2021-10-20,65701.83,15160.00
2021-10-21,64502.06,15104.80
2021-10-22,62069.14,15158.07
2021-10-23,61064.46,15158.07
2021-10-24,60480.85,15158.07
2021-10-25,62745.33,15142.92
2021-10-26,61895.07,15317.50
2021-10-27,59369.59,15276.00
2021-10-28,60130.78,15304.74
2021-10-29,61534.43,15323.29
2021-10-30,61605.10,15323.29
2021-10-31,61084.96,15323.29
2021-11-01,61301.81,15541.26
2021-11-02,62446.75,15583.98
2021-11-03,62607.52,15658.52
2021-11-04,61788.75,15849.74
2021-11-05,61449.07,16003.56
2021-11-06,60862.29,16003.56
2021-11-07,62216.42,16003.56
2021-11-08,65762.15,15995.72
2021-11-09,67482.75,16024.13
2021-11-10,66256.31,15753.84
2021-11-11,64931.06,15752.08
2021-11-12,63900.23,15752.62
2021-11-13,64112.66,15752.62
2021-11-14,64456.32,15752.62
2021-11-15,65064.03,15894.82
2021-11-16,60733.54,15840.32
2021-11-17,59813.08,15973.62
2021-11-18,58687.47,15973.39
2021-11-19,57202.61,16042.16
2021-11-20,58790.76,16042.16
2021-11-21,59184.75,16042.16
2021-11-22,57339.46,16120.92
2021-11-23,57006.00,15809.50
2021-11-24,56693.58,15677.88
2021-11-25,58315.52,15677.88
2021-11-26,55314.53,15664.38
2021-11-27,54542.23,15664.38
2021-11-28,54932.23,15664.38
2021-11-29,57636.34,15719.42
2021-11-30,57431.09,15716.50
2021-12-01,57380.03,15752.27
2021-12-02,56681.17,15181.82
2021-12-03,55000.01,15428.71
2021-12-04,47845.59,15428.71
2021-12-05,49110.46,15428.71
2021-12-06,48905.19,15117.63
2021-12-07,51095.21,15510.91
2021-12-08,50097.76,15690.65
2021-12-09,48795.29,15720.54
2021-12-10,48231.39,15629.59
2021-12-11,48327.26,15629.59
2021-12-12,49858.86,15629.59
2021-12-13,47641.68,15621.27
2021-12-14,47290.23,15215.96
2021-12-15,48073.52,15230.71
2021-12-16,48527.56,15629.08
2021-12-17,46672.85,15036.77
2021-12-18,46507.77,15036.77
2021-12-19,47292.03,15036.77
2021-12-20,46377.65,14933.00
2021-12-21,48507.59,15140.43
2021-12-22,49004.99,15319.16
2021-12-23,49417.85,15544.79
2021-12-24,51105.06,15544.79
2021-12-25,50778.48,15544.79
2021-12-26,50156.60,15544.79
2021-12-27,51142.65,15696.83
2021-12-28,48744.27,15895.20
2021-12-29,47417.48,15794.92
2021-12-30,47044.13,15758.98
2021-12-31,47225.77,15722.91
2022-01-01,47055.04,15722.91
2022-01-02,47247.50,15722.91
2022-01-03,46674.58,15732.50
2022-01-04,46495.19,15852.14
2022-01-05,45169.19,15547.16
2022-01-06,43083.58,15024.15
2022-01-07,41809.83,15095.72
2022-01-08,41462.58,15095.72
2022-01-09,42009.72,15095.72
2022-01-10,41145.58,14751.78
2022-01-11,42296.73,14919.26
2022-01-12,43461.41,15263.10
2022-01-13,43455.09,15245.04
2022-01-14,42663.95,14708.02
2022-01-15,43114.60,14708.02
2022-01-16,43109.95,14708.02
2022-01-17,42451.51,14708.02
2022-01-18,41810.62,14681.83
2022-01-19,41924.52,14582.22
2022-01-20,42268.26,14462.85
2022-01-21,38240.41,14046.22
2022-01-22,35350.57,14046.22
2022-01-23,35557.95,14046.22
2022-01-24,34656.01,13481.50
2022-01-25,36579.24,13610.87
2022-01-26,37609.54,13871.77
2022-01-27,36345.24,13710.99
2022-01-28,37068.01,13436.71
2022-01-29,37873.18,13436.71
2022-01-30,37939.38,13436.71
2022-01-31,37673.70,13812.19
2022-02-01,38623.20,14277.43
2022-02-02,37827.53,14494.47
2022-02-03,36751.03,14045.83
2022-02-04,39226.26,13958.48
2022-02-05,41515.85,13958.48
2022-02-06,41725.40,13958.48
2022-02-07,43202.32,14118.79
2022-02-08,43862.16,13984.43
2022-02-09,43947.91,14368.16
2022-02-10,44443.06,14228.68
2022-02-11,43084.05,14213.62
2022-02-12,42311.11,14213.62
2022-02-13,42321.65,14213.62
2022-02-14,42241.54,13768.97
2022-02-15,43995.46,13997.18
2022-02-16,43935.23,14038.92
2022-02-17,42116.34,14004.19
2022-02-18,40280.99,13735.40
2022-02-19,40018.95,13735.40
2022-02-20,38649.00,13735.40
2022-02-21,38286.97,13735.40
2022-02-22,37366.59,13424.36
2022-02-23,38248.83,13511.75
2022-02-24,35842.81,12587.88
2022-02-25,39021.88,13485.26
2022-02-26,39330.59,13485.26
2022-02-27,38305.53,13485.26
2022-02-28,40478.29,13570.83
2022-03-01,43760.12,13716.70
2022-03-02,44213.80,13597.53
2022-03-03,42805.38,13837.59
2022-03-04,40761.49,13455.23
2022-03-05,39167.95,13455.23
2022-03-06,38914.22,13455.23
2022-03-07,38300.38,13328.36
2022-03-08,38707.53,12800.04
2022-03-09,41496.13,13113.70
2022-03-10,39573.14,13098.35
2022-03-11,39037.11,13229.77
2022-03-12,39057.27,13229.77
2022-03-13,38611.09,13229.77
2022-03-14,38806.55,12795.12
2022-03-15,39141.48,12685.23
2022-03-16,40380.48,13119.37
2022-03-17,40890.73,13360.72
2022-03-18,41161.38,13564.63
2022-03-19,41950.55,13564.63
2022-03-20,41541.64,13564.63
2022-03-21,41077.59,13860.39
2022-03-22,42540.05,13866.43
2022-03-23,42264.47,13990.35
2022-03-24,43398.43,14001.32
2022-03-25,44457.94,14194.72
2022-03-26,44436.66,14194.72
2022-03-27,45731.41,14194.72
2022-03-28,47401.94,14177.21
2022-03-29,47597.21,14500.39
2022-03-30,47234.97,14558.59
2022-03-31,46389.84,14444.78
2022-04-01,45470.34,14269.53
2022-04-02,46451.30,14269.53
2022-04-03,46529.00,14269.53
2022-04-04,45968.42,14304.35
2022-04-05,46285.44,14490.26
2022-04-06,44257.26,14002.58
2022-04-07,43446.83,13861.49
2022-04-08,43171.66,13830.47
2022-04-09,42432.04,13830.47
2022-04-10,42683.16,13830.47
2022-04-11,40795.14,13547.29
2022-04-12,39988.49,13584.69
2022-04-13,40525.65,13373.12
2022-04-14,40441.95,13647.43
2022-04-15,40291.84,13647.43
2022-04-16,40378.02,13647.43
2022-04-17,40158.21,13647.43
2022-04-18,39803.64,13319.39
2022-04-19,41234.34,13312.44
2022-04-20,41535.22,13665.38
2022-04-21,41579.34,13623.70
2022-04-22,40059.05,13168.80
2022-04-23,39689.05,13168.80
2022-04-24,39530.86,13168.80
2022-04-25,39240.87,12749.17
2022-04-26,38920.90,12918.04
2022-04-27,38858.34,12500.88
2022-04-28,39636.43,12712.86
2022-04-29,38987.20,12710.42
2022-04-30,38286.16,12710.42
2022-05-01,38090.12,12710.42
2022-05-02,38651.16,12331.69
2022-05-03,38130.54,12511.46
2022-05-04,39167.79,12574.73
2022-05-05,37453.49,12787.52
2022-05-06,36067.57,12246.83
2022-05-07,35525.66,12246.83
2022-05-08,34446.90,12246.83
2022-05-09,31837.88,11923.03
2022-05-10,31230.34,11900.34
2022-05-11,30008.92,11645.57
2022-05-12,27963.46,11199.25
2022-05-13,30144.70,11555.97
2022-05-14,29378.75,11555.97
2022-05-15,30229.68,11555.97
2022-05-16,29841.31,11727.14
2022-05-17,30218.57,11905.57
2022-05-18,29426.69,11790.68
2022-05-19,29735.90,11364.40
2022-05-20,29609.80,11542.67
2022-05-21,29324.47,11542.67
2022-05-22,29924.39,11542.67
2022-05-23,29979.08,11396.28
2022-05-24,29261.19,11326.44
2022-05-25,29740.17,11225.03
2022-05-26,29102.59,11409.84
2022-05-27,28842.95,11869.69
2022-05-28,28864.19,11869.69
2022-05-29,29164.53,11869.69
2022-05-30,30762.02,11869.69
2022-05-31,31707.83,12137.54
2022-06-01,30639.79,12176.89
2022-06-02,30059.24,11945.57
2022-06-03,29866.18,12097.12
2022-06-04,29711.90,12097.12
2022-06-05,29896.02,12097.12
2022-06-06,31207.24,12200.33
2022-06-07,30353.59,11925.81
2022-06-08,30415.34,12147.28
2022-06-09,30213.10,12016.47
2022-06-10,29524.74,11543.88
2022-06-11,28716.29,11543.88
2022-06-12,27509.10,11543.88
2022-06-13,24049.55,10986.85
2022-06-14,22078.74,10897.43
2022-06-15,21158.34,10968.40
2022-06-16,21222.78,10806.02
2022-06-17,20668.22,10697.55
2022-06-18,18889.78,10697.55
2022-06-19,19379.82,10697.55
2022-06-20,20348.25,10697.55
2022-06-21,21024.20,10974.05
2022-06-22,20291.68,10941.95
2022-06-23,20624.56,11137.68
2022-06-24,21071.85,11351.31
2022-06-25,21289.51,11351.31
2022-06-26,21394.94,11351.31
2022-06-27,20986.15,11661.02
2022-06-28,20742.67,11542.24
2022-06-29,20109.22,11160.22
2022-06-30,19268.57,11048.25
2022-07-01,19706.02,11006.83
2022-07-02,19228.36,11006.83
2022-07-03,19187.95,11006.83
2022-07-04,19675.92,11006.83
2022-07-05,19991.53,10964.18
2022-07-06,20195.25,11337.90
2022-07-07,21154.59,11422.60
2022-07-08,21799.93,11503.61
2022-07-09,21618.24,11503.61
2022-07-10,21087.40,11503.61
2022-07-11,20423.05,11524.49
2022-07-12,19705.33,11420.89
2022-07-13,19592.76,11056.55
2022-07-14,20267.18,11151.21
2022-07-15,20832.09,11379.36
2022-07-16,21001.18,11379.36
2022-07-17,21214.60,11379.36
2022-07-18,21119.86,11561.64
2022-07-19,22680.58,11515.00
2022-07-20,23602.19,11726.09
2022-07-21,22917.99,11914.15
2022-07-22,23181.35,12025.37
2022-07-23,22427.78,12025.37
2022-07-24,22677.17,12025.37
2022-07-25,21923.68,11837.96
2022-07-26,20997.15,11701.53
2022-07-27,22109.35,11756.19
2022-07-28,23375.47,12036.48
2022-07-29,23897.96,12239.69
2022-07-30,24057.43,12239.69
2022-07-31,23720.26,12239.69
2022-08-01,23210.80,12317.96
2022-08-02,23006.58,12287.67
2022-08-03,23205.51,12433.87
2022-08-04,22832.83,12675.04
2022-08-05,23089.25,12538.80
2022-08-06,23205.28,12538.80
